,title,content
9999995,"농식품부, 고병원성 AI 항원 검출 주변 철새도래지 특별관리지역 지정","AI 특별관리지역으로 지정된 철새도래지는 경기 청미천·안성천·진위천, 충남 봉강천·병천천·풍서천·곡교천, 충북 무심천·보강천·미호천이다."
9999995,"서울 아파트 전셋값 66주째 상승...""당분간 시장 불안""","새 임대차법 시행으로 세입자들의 주거 안정은 강화됐지만, 전세 매물 부족에 따른 전셋값 상승은 이어지고 있습니다."
9999995,미국 증시는 바이든 승리에 걸었나…태양광·대체에너지주↑,월스트리트저널 바이든 후보의 공약에 힘입어 최근 태양광과 대체 에너지 관련주가 미국 증시에서 급등했다고 보도했다.
9999995," 김현미 “복도에 사람들 늘어선 사진 속 전셋집, 실상은…”",최근 전셋집을 보려고 사람들이 복도식 아파트에 긴 줄을 지어 대기하는 사진이 소셜미디어를 통해 퍼지면서 전세난을 상징하는 장면으로 인식된 바 있다.
9999995, 독감백신 접종 후 사망 주요 통계,질병청은 이날 '예방접종피해 조사반 회의'를 열어 이 같은 결론을 내렸다.
9999995,"최재형 ""월성 감사 끝나고 임명권자와 감사위원 제청 논의""","최 원장은 이날 국회 법제사법위원회의 종합 국정감사에 출석해 '지금 공석인 감사위원에 김오수 전 법무부 차관 이야기가 나오는데 생각하는 인물이 있나'라는 전주혜 국민의힘 의원 질의에 ""제가 특정인을 감사위원으로 임명하려는 생각은 없다""면서 이같이 답변했다."
9999995,강원 화천 양돈농장서 돼지열병 의심가축 발생,이 농장에서는 돼지 940여마리를 사육하고 있다.
9999995,증권가 채용문 연다…추석 끝나면 하반기 공채 시즌 돌입,신종 코로나바이러스 감염증 사태 후 꽁꽁 얼어버린 채용 시장이 연말로 갈수록 온기가 감돌 전망이다.
9999995,하태경 “文정부 책임 피하려 월북론”…진성준 “뜬금없이 친북론 자처”,개천절인 오늘 여야는 북한군에 피격된 연평도 공무원의 ‘월북 논란’을 놓고 공방을 이어갔습니다.
9999995,"""코로나 유언비어 퍼뜨린 악플러 고소했더니 쿠팡맨?""…답답한 쿠팡","앞서 한 매체는 쿠팡에서 배송 담당 직원이 지난 3월 사망한 '쿠팡친구'를 애도하는 글을 SNS에 올리자, 쿠팡이 사측의 명예를 훼손했다는 취지로 경찰에 고소장을 접수했다고 보도했다."
9999995,“춘천 의암호 사고 수사 지연…중간 발표라도 해야”,"오늘 강원지방경찰청에 대한 국정감사에서 정의당 이은주, 국민의힘 이명수 의원 등은 춘천 의암호 선박 전복 사고 석 달이 다 되도록 수사 결과가 안 나오고 있다며, 중간발표라도 하고, 재발 방지 대책을 마련하라고 요구했습니다."
9999995,미국 폴 밀그럼·로버트 윌슨 노벨 경제학상 수상,"올해 노벨 경제학상은 통신주파수, 전기, 천연자원을 비롯한 자원을 효율적으로 배분할 수 있는 ‘경매이론’을 고안한 미국 스탠퍼드대의 폴 밀그럼 교수에게 돌아갔다."
9999995,"법사위, 국감 첫날 사법개혁 지적…대법원장 ""노력할것""",국회 법제사법위원회는 7일 대법원 등을 상대로 첫 국감 질의를 진행했다.
9999995,"공무원 피격 놓고 ""수사냐 조사냐""…진영 ""형사법을 잘 몰라서""","국민의힘 김형동 의원은 막바지 질의에서 지난달 해수부 서해어업지도관리단 소속 공무원 A씨가 북측 해역에서 북한군에 피격 사망한 사건과 관련해 ""우리나라 수사기관이 수사해야 할 대상인가""라고 진영 행안부 장관에게 물었다."
9999995,"산업장관 ""월성 1호기 경제성 조작 안 했다""","성 장관은 이날 국회 산업통상자원중소벤처기업위원회 국정감사에서 '경제성 평가가 잘못됐다고 나왔는데, 월성 1호기 조기폐쇄를 그대로 추진하는 것은 감사 결과를 전면 부정하는 것'이라는 국민의힘 구자근 의원 지적에 이같이 말했다."
9999995,"""각하, 시원하시겠다"" 직격한 곽상도 ""윤석열 무력화로 독재 향한 한 걸음 더""","곽 의원은 20일 자신의 페이스북에 올린 글을 통해 “각하, 시원하시겠다”며 “눈에 가시 같던 윤석열 검찰총장을 식물총장으로 무력화하고, 재인산성 쌓아 독재를 향해 한 걸음 더 내디뎠다”면서 이렇게 목소리를 높였다."
9999995,아들 골프대회 때마다 해외로…이상직의 ‘수상한 출장’,이스타항공 사태로 민주당을 탈당한 이상직 무소속 의원에 대한 새로운 의혹이 나왔습니다.
9999995,"뉴욕증시, 부양책 도입 기대 유지 상승 출발","오전 9시 52분 상승한 28,395.75에 거래됐다."
9999995,"IMF, 한국 성장률 전망 0.2%p 올려 -1.9%",IMF가 올해 우리나라 경제성장률 전망치를 -1.9%로 조정했다.
9999995,비대면 축제·가족 단위 캠핑…“슬기롭게 연휴 즐겨요”,코로나19 확산 우려 속에 비교적 차분한 추석 연휴가 이어지고 있습니다.
9999995,"""박근혜 적폐몰이 끝나니 윤석열 토사구팽"" 주호영 라임 사태 날선 비판","국민의힘 주호영 원내대표 21일 추미애 법무부 장관의 수사지휘권 발동과 관련, ""박근혜 전 대통령을 비롯한 전 정권 사람들을 적폐 세력으로 몰아 윤석열 검찰총장을 앞세워 처벌하고, 그게 끝나니 윤 총장을 쫓아내려는 것 아니냐""고 쓴소리를 쏟아냈다."
9999995,"이낙연, 스가 측근 면담...한일관계 개선 계기 찾을까?",이낙연 더불어민주당 대표가 스가 일본 총리의 측근 인사와 비공개로 만나 한일관계 개선 방안 등을 논의했습니다.
9999995,"베트남 총리 ""삼성, 첨단기술 프로젝트 투자 입지 물색""",푹 총리는 이날 베트남 하노이 총리실로 예방한 이재용 삼성전자 부회장과의 회담에서 이같이 밝혔다고 베트남 정부 온라인 매체가 전했다.
9999995,올해 추석부터 사라진 '노란 뚜껑'...친환경 소비자가 바꿨다,"올해 추석엔 이 노란 뚜껑이 잘 보이지 않게 됐는데, 뚜껑 반납 운동 때문이라고 합니다."
9999995,'상온 노출' 의심 독감백신 접종자 2303명…13명 늘어,질병관리청은 상온노출 의심 독감백신 접종자가 2303명이라고 3일 밝혔다.
9999995,19일부터 코로나19 긴급 생계 지원 현장 접수,울산시가 코로나19 피해 지원 사업의 혜택을 받지 못하는 '저소득 위기가구'를 대상으로 한 '긴급생계지원 사업'의 현장 접수를 오는 19일부터 30일까지 읍·면·동 사무소에서 실시합니다.
9999995,강원도 “레고랜드 대출사 BNK로 변경 추진”,강원도가 춘천 레고랜드 사업의 대출 전담 은행을 '한국투자증권'에서 'BNK투자증권'으로 바꾸는 방안을 추진하고 있습니다.
9999995,"사라졌던 北 조성길, 작년 7월 국내 들어왔다",2018년 해외 현지공관을 이탈해 행방이 묘연했던 조성길 전 주이탈리아 북한대사대리가 한국행을 택해 현재 국내에 체류중인 것으로 확인됐다.
9999995," 강경화 장관 배우자, ‘여행주의보’에도 미국행…이유는?","전세계적으로 코로나 19 확산세가 계속되는 가운데, 강경화 외교부 장관의 배우자인 이일병 전 교수가 오늘 미국으로 출국했습니다."
9999995,"어린이용 독감 백신 부족에…""청소년용 백신 15% 어린이용으로""","질병관리청 관계자는 14일 ""지방자치단체에서 총량구매 인플루엔자 백신을 12세 이하 물량으로 사용하도록 요청이 들어와 만 13세~18세 백신의 15% 범위 내에서 12세 이하 부족분으로 활용하도록 했다""고 밝혔다."
9999995,김정은 국무위원장 수해복구 현지지도 동행한 김여정,공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995,"文대통령 ""李회장 리더십 큰 귀감될 것""",문재인 대통령이 고 이건희 삼성 회장 별세에 애도를 표했다.
9999995,지방공무원 7급 등 필기 2만 6천명 응시…5명 별도시험 치러,전국 17개 시·도에서 치러진 2020년도 지방공무원 7급 등 필기시험에 2만 6천여 명이 응시한 것으로 잠정 집계됐습니다.
9999995, 뉴욕증시 하락 출발…나스닥 1.3%↓,15일 뉴욕증시가 하락 출발했다.
9999995,"문대통령 ""한국 재계의 상징…별세 깊이 애도""",문 대통령은 이날 이 회장의 빈소가 마련된 서울 강남구 삼성서울병원 장례식장에 노영민 대통령 비서실장과 이호승 경제수석을 보내 유족에게 이 같은 내용의 위로 메시지를 전했다.
9999995,신한금융투자 회사채 발행에 6700억원 투자 몰려,신한금융투자의 회사채 수요예측에서 예정 발행 규모의 4배 이상의 투자금이 몰렸다.
9999995,"정 총리, 차량집회 부분허용에 ""걱정…법원 가이드라인 지켜달라""","정세균 국무총리는 소규모 '드라이브 스루' 개천절 집회를 조건부로 허용한 법원 결정에 대해 ""걱정된다""는 입장을 밝혔습니다."
9999995,백신접종후 사망 36명…접종계속 방침속 일부 지자체 보류 혼선,"이는 백신 접종과 사망 간의 인과 관계가 확인되지 않은 신고로, 질병관리청은 정확한 사인 등을 밝히기 위한 조사를 진행 중이다."
9999995,최종구? 민병두? 금융협회 맏형 '은행연합회장' 주인공 11월에 갈린다,26일 금융권에 따르면 은행연합회는 이날 서울 마포구 소재 프론트원에서 이사회를 열었다.
9999995,금주 행감 마무리…28일 관광공사 사장 예정자 청문,제주도의회가 내일부터 제388회 임시회를 속개해 각 상임위별로 행정사무감사와 조례안 심사를 이어가고 30일 본회의를 끝으로 회기를 마무리합니다.
9999995,홈플러스 대구점 결국 매각…유통업 구조조정 본격화,지난 1997년 문을 연 대형마트 홈플러스 대구점이  결국 매각됩니다.
9999995,농민단체 “농민수당 지급대상 확대해야”,농민단체가 농민수당 조례 개정을 촉구하고 나섰습니다.
9999995,대전 ‘고교 무상교육’ 전면 시행,대전지역 고등학교 무상교육이 이번 학기부터 전면 시행됩니다.
9999995,잠적했던 북한 조성길 전 주이탈리아 대사대리의 한국 입국 가능성 제기,북한으로 귀임을 앞둔 지난 2018년 11월 갑자기 잠적했던 조성길 전 주이탈리아 북한 대사대리가 한국에 있는 것으로 알려졌다.
9999995,"부동산 거래량 줄었는데…외국인, '강남 알짜' 골라 샀다","각종 규제로,  최근 부동산  매매 거래가  주춤해졌습니다."
9999995,충북 여행업체 백만 원씩 재난지원금 지급,충청북도와 11개 시·군이 코로나19로 어려움을 겪는 여행업체에 재난지원금을 지급합니다.
9999995,“단 하루 차이로 자격 안돼”…소상공인 두번 울리는 ‘새희망자금’,정부가  코로나19로 어려움을 겪는  소상공인들을 돕기 위해 소상공인 새희망자금을 지급하고 있죠.
9999995,"정의선 ""모빌리티 패러다임 전환"" 리센룽 ""韓 투자 늘린다""","그룹 싱가포르 글로벌 혁신센터 실증을 통해 고객의 전기차 구매부담 경감 및 사용 편의성 개선 방안도 연구한다. 현대차그룹이 미래 모빌리티의 전초기지로 싱가포르를 낙점한 것은 미래 성장성, 기술 수용도, 인재 확보 등 여러 방면에서 최적의 조건을 갖춰서다. 한편 이번 온라인 기공식과 회장 취임을 계기로 코로나19로 중단됐던 정 수석부회장의 글로벌 경영행보가 재개될 것이라는 전망이 나온다. 정 수석부회장은 올 2월 미국 워싱턴에서 열린 전미주지사협회 동계회의 리셉션에 참석한 후 해외 행사를 자제해왔다."
9999995,"금융위, 가계대출 줄이기 나선다…DSR 규제 확대 등 ‘핀셋 규제’ 유력",금융당국이 총부채원리금상환비율 규제를 강화해 급증하는 가계대출을 조이는 방안을 검토하고 있다.
9999995,"문정인 “공무원 피살사건 계기, 남북 정상회담해야…화상으로도 가능”","문정인 대통령 통일외교안보특보가 최근 서해에서 발생한 공무원 피살사건과 관련해, 남북 정상회담 필요성을 강조했습니다."
9999995,"이낙연 ""걱정마세요""에도 동학개미들 '대주주 3억' 와글와글",이낙연 더불어민주당 대표는 28일 민주당 공식 유튜브채널 '씀'을 통해 당원과 지지자들과 비대면으로 만나는 특별 대담 '소통방송 이낙연 저낙연' 시간 도중 '동학개미'들의 댓글이 쇄도하자 이같이 말하며 달래기에 나섰다.
9999995,충청권 중소기업 온라인 채용박람회 열려,대전.세종.충남 중소벤처기업청은 내일부터 다음달 13일까지 5주 동안 '중소기업 온라인 채용박람회'를 엽니다.
9999995,"한수원 사장 ""한빛 3·4호기 결함, 현대건설이 도의적 책임져야""","정재훈 한국수력원자력 사장은 12일 한빛 원전 3·4호기에서 다수 발생한 격납건물 공극과 관련해 ""현대건설이 도의적 책임을 져야 한다""고 밝혔다."
9999995,"확진자 사흘째 두자릿수…""추석 전후 거리두기가 관건""",국내 코로나19 신규 확진자가 75명 발생해 사흘째 두자릿수를 보였습니다.
9999995,강원도 양돈농장에서 아프리카돼지열병 의심사례 발견,강원도 화천군에서 아프리카돼지열병 의심 사례가 발견됐습니다.
9999995,제 934회 로또당첨번호 조회결과 오픈…1-3-30-33-36-39 보너스번호 12,제 934회 로또 당첨번호가 공개됐다.
9999995,‘1주택 재산세 인하’ 놓고 의견 갈리는 당청…與 9억원에 靑 ‘난색’,더불어민주당이 공시가격 9억 원 이하 1주택 소유자의 세 부담 완화를 검토하겠다고 밝힌 지 하루 만에 난관에 부딪혔다.
9999995,"다이슨, 현대백화점 중동점에 '다이슨 홈' 운영","다이슨 홈은 실제 집처럼 주방, 거실, 침실, 공부방, 드레스룸, 아이 놀이 공간으로 구성돼 있으며 공간별로 쓰임에 제품 소개와 사용 방법을 전담 직원한테 안내받을 수 있다."
9999995,"밀양 국제 VIRTUAL 요가 콘퍼런스, 온라인 비대면으로 성공리에 개최",밀양시가 주최하고 비베카요가가 주관하는 '밀양아리랑 국제 VIRTUAL 요가 콘퍼런스'가 성대하게 개최되었다.
9999995,‘국왕 서거’ 쿠웨이트에 조문사절단 파견… 文대통령 친서 전달,정부는 서거한 사바 알 아흐메드 알 자베르 알 사바 쿠웨이트 국왕의 서거와 관련해 김현미 국토교통부 장관을 단장으로 하는 조문사절단을 파견한다.
9999995,"금감원, 라임자산운용 '등록 취소'...최고 수위 제재",금융당국이 대규모 환매 중단 사태를 일으킨 '라임 사태'와 관련해 라임자산운용에 '등록취소' 결정을 내렸습니다.
9999995,"산자위, 공영홈쇼핑 최창희에 '집중포화'..'어이' 논란에 사과까지","게다가 최 대표는 정의당 류호정 의원에게 '어이'라고 발언했다가 ""혼잣말이었다""며 사과하기도 했다."
9999995,"통계청, 2020 인구주택총조사 내일부터 시작",2020 인구주택총조사가 내일부터 오는 31일까지 인터넷과 전화 등 비대면 방식으로 진행됩니다.
9999995,"추미애 ""나도 이 정도인지 몰랐다…불편한 진실 계속 이어져야""",추미애 법무부 장관이 검찰 개혁 및 수사지휘권·감찰권 발동을 공개적으로 비판한 이환우 제주지검 검사를 겨냥해 재차 SNS에 글을 올렸다.
9999995,경제부총리도 이사해야 할 판…가을 전세난 계속,서울의 전셋값이 67주 연속 오르면서 전·월세 시장 불안이 계속되고 있습니다.
9999995,"공정경제 3법이 기업 옥죈다?…공정위원장 ""전혀 동의 안해""",그는 구글에 대해 공정위 직권조사를 거쳐 빠른 시일 내에 위원회에 상정하겠다는 계획을 내놓으며 '네이버 페이'의 불공정 행위 여부 역시 들여다보겠다고 예고했다.
9999995,"지리산국립공원, 가을 불법 행위 단속 강화",지리산국립공원경남사무소는 가을 성수기를 맞아 샛길 출입 등 국립공원 안 불법·무질서 행위가 늘어날 것으로 예상됨에 따라 현장단속을 강화합니다.
9999995,"北, 김정은 우상화 박차...첫 장편소설도 등장",내년이면 집권 10년 차가 되는 김정은 국무위원장에 대한 우상화 작업이 탄력을 받고 있는 것으로 보입니다.
9999995,“호남고속철 2단계 ‘자갈 궤도’ 설계 위기”,호남고속철도 2단계 구간이 상대적으로 안전성이 떨어지는 '자갈 도상'으로 설계될 가능성이 크다는 주장이 나왔습니다.
9999995,"이도훈 ""큰 틀 짜고 있다""...내주 폼페이오 방한 주목",3박 4일 방미 일정을 마치고 돌아온 이도훈 한반도평화교섭본부장이 한반도 문제와 관련해 큰 틀을 짜고 있다고 밝혔습니다.
9999995,‘라임 사태’ CEO 제재에 법적 근거 다시 논란,금융감독원이 라임자산운용 사태와 관련해 판매사인 증권사 최고경영자들에게 중징계를 통보했다.
9999995,통관 기준 9월 수출 55억 달러…6개월 만에 반등,코로나19 여파에도 통관 기준 울산지역 수출이 6개월 만에 증가세로 돌아섰습니다.
9999995,"윤영덕 의원 ""광주 모 대학 유령강사료 9400여만원 지급 의혹""",6일 국회 교육위원회 더불어민주당 윤영덕 의원에 따르면 광주의 한 대학에 강의를 하지 않은 유령 강사 8명이 있는 것을 확인하고 사실관계를 파악하고 있다.
9999995,"민주당 주식 양도세 5억원 제안설에 ""그런 적 없어""","26일 박성준 더불어민주당 원내대변인은 기자들에게 문자메시지로 ""대주주 기준 5억원을 정부에 제안하지 않았다""고 밝혔다."
9999995,"北 황해북도 송림 인근 규모 2.5 지진 발생…""자연지진""","진앙은 북위 38.74도, 동경 125.89도다."
9999995,"하태경 ""北 시신 소각 입장 바꾼 국방부…장관 경질해야""","국민의힘 하태경 의원은 24일 서욱 국방부 장관에 대해 ""대한민국을 국제 거짓말쟁이로 만들었다""며 즉각적인 경질을 요구했다."
9999995,"카페 오가다, 한글날 맞이 태극기 캠페인 진행","코로나 19로 인해 특별방역 기간인 현재 전국에 거리두기 2단계의 핵심 조처들이 적용되고 있어, 개개인의 사회적 거리두기는 여전히 유효한 상황이다."
9999995,울산서 코로나19 확진자 발생…부산 450번 확진자 아내,3일 울산시에 따르면 울산 울주군에 거주하는 A씨가 코로나19 진단검사에 확진 판정을 받아 148번 확진자로 분류됐다.
9999995,"익산시, 연말까지 지역화폐 ‘다이로움’ 10% 추가 할인",익산시는 다음 달부터 연말까지 2개월 동안 지역 화폐인 '익산 다이로움'을 10% 추가 할인합니다.
9999995,"코로나19 산발적 감염 지속...""개천절 집회, 모두의 안전 위협""","코로나19 확진자 수가 이틀째 두 자릿수에 머물고 있지만, 여전히 수도권과 부산 등지에서 산발적 집단 감염이 이어지고 있습니다."
9999995,김정은 국무위원장 수해복구 현지지도 동행한 김여정,공감언론 뉴시스가 독자 여러분의 소중한 제보를 기다립니다.
9999995,5대 금융지주 자산건전성 양호…'코로나 지원' 부실 우려는 여전,31일 금융권에 따르면 KB금융ㆍ신한금융ㆍ하나금융ㆍ우리금융ㆍNH농협금융 등 5곳의 지난 9월 말 고정이하여신 비율은 대체로 개선된 모습을 보이고 있다.
9999995,"민주, 정정순 체포동의안 30일 원포인트 본회의 표결",공직선거법·정치자금법·개인정보보호법 위반 혐의로 21대 국회 첫 체포동의안이 접수된 더불어민주당 정정순 의원이 끝내 검찰 조사를 거부하자 민주당이 오는 30일 원포인트 본회의를 열어 체포동의안을 표결하기로 했다.
9999995, 본인들은 간다는데...또 나온 BTS '병역특례' 논란,대중문화 역사를 새로 쓰고 있는 그룹이죠.
9999995,"뉴욕증시, 기업 실적 발표 주시 상승 출발","오전 9시 59분 상승한 28,786.25에 거래됐다."
9999995,北 “공무원 피살사건 南 책임”…정부 “군 통신선부터 복구해야”,서해 상에서 발생한 우리 공무원 피살 사건에 대해 북한이 오늘 관영매체를 통해 다시 입장을 밝혔습니다.
9999995,中 코로나19 신규 13명·다시 사흘째 '본토 無'...252명 치료중,하지만 국외 유입자는 계속 발생하고 있으며 무증상 환자는 대폭 늘어나고 있다.
9999995,'재산세 감경안' 두고 서울시-서초구 법정 갈까…'조례 공포' 고수,21일 서초구 등에 따르면 조은희 구청장은 최근 서정협 서울시장 권한대행 측에 면담을 요청했다.
9999995,"검증 안된 '구충제 암치료', 노정희 남편 병원서 버젓이 홍보",중앙선관위원장 후보자 노정희 대법관의 남편이자 한의학 박사인 이모씨가 운영하고 있는 경기도 요양병원이 '구충제 성분' '산삼약침' '기공수련' 등 최근 논란이 된 암환자 치료 요법을 홈페이지에 버젓이 올려 홍보한 것으로 나타났다.
9999995,보험처리 된다고 해서 백내장 수술했는데... 보험사의 변심,최근 백내장 수술을 하게 된 정봉용씨는 현대해상으로부터 보험금을 줄 수 없다는 내용의 이메일을 받고 황당한 마음을 숨기지 못했다.
9999995,해킹은 있어도 정쟁은 없었다,21대 국회 첫 국정감사의 첫날. 7일 국회 행정안전위원회 행정안전부에서는 지방재정 분권 문제가 핵심 쟁점으로 떠올랐다.
9999995,"민주당 이낙연 대표, 내일 부안서 현장 최고위원회의",더불어민주당 이낙연 대표 등 당 지도부는 지역 상생을 위해 전국 시도를 돌며 진행하는 지역균형 뉴딜 현장 최고위원회의를 내일 부안군청에서 엽니다.
9999995,"'한반도 한바퀴' A380 직접 타보니…""기내식아, 반갑다""",이날 승객들은 신종 코로나바이러스 감염증로 해외여행길이 막히면서 인천공항을 출발해 다시 인천공항으로 되돌아오는 이른바 '한반도 일주 비행'에 참여한 승객들이다.
9999995,제 933회 로또당첨번호 조회결과 오픈…23-27-29-31-36-45 보너스번호 37,제 933회 로또 당첨번호가 공개됐다.
9999995,독감백신 접종후 사망자 총 9명…1명 아나필락시스 쇼크 가능성,"이 가운데 1명의 사인은 독감 백신 접종 부작용 가운데 하나로, 전신 중증 알레르기 반응인 '아나필락시스 쇼크'일 가능성을 배제할 수 없어 보건당국이 정밀 분석 작업을 진행 중이다."
9999995,"IMF, 韓 경제성장률 전망 소폭 상향…-2.1→-1.9%",국제통화기금이 올해 한국 경제성장률 전망치를 -2.1%에서 -1.9%로 상향 조정했다.
9999995,"서욱, 피격 공무원 실종된 서북도서 방문.. ""빈틈없는 대비태세 당부""",서 장관은 이날 오전 해병대 연평부대와 백령도 제6여단를 방문해 서북도서 방어를 위한 군사대비태세를 점검하고 장병들을 격려했다.
9999995,최정우 포스코 회장 “철강 공정도 장기적 탈탄소화해야”,최정우 포스코 회장이 “장기적으로 수소에 기반한 철강 공정의 탈탄소화가 이뤄져야 한다”며 “탄소 저감 기술 협업과 정보 공유를 위한 ‘그린 스틸 이니셔티브’를 추진하자”고 글로벌 철강업계에 제안했다.
9999995,"""美 법무부, 구글 검색엔진 반독점 위반 소송 제기""",20일 등에 따르면 미국 법무부는 이날 중 워싱턴DC 연방법원에 구글의 검색엔진 분야 등에서 구글의 불공정 행위에 대한 소장을 제출할 것으로 전해졌다.
9999995,"최장집 ""민주주의 위해 보수당이 민주당보다 잘 됐으면""","최장집 고려대 명예교수가 30일 ""조국 사태에 이견을 낸 한 명의 정치인도 용인 못 하는 게 오늘날 민주당""이라며 ""민주주의를 위해 보수당이 민주당 보다 잘 됐으면 좋겠다""고 말했다."
9999995,부산항만공사 미납채권 5년 사이 4배 늘어,부산항만공사 미납채권 규모가 지난 5년간 4배 이상 늘어난 것으로 나타났습니다.
9999995,"트럼프 ""이집트가 댐 폭파해버릴 것""…에티오피아 ""굴복 안 해""","AFP통신 등에 따르면 아비 아머드 에티오피아 총리실은 이날 나일강 상류에 건설 중인 '그랜드 에티오피아 르네상스 댐'과 관련해 ""하류에 있는 수단, 이집트 등과 대화로 문제를 풀기 위해 노력하고 있다""며 이같이 밝혔다."
9999995,"멕시코 방문 외교차관보, '포스트 코로나' 경제협력 시동","21일 외교부에 따르면 김 차관보는 19∼20일 양일간 멕시코시티에서 훌리안 벤투라 멕시코 외교부 양자차관, 마리아 델라모라 경제부 통상차관, 헤수스 세아데 외교부 북미차관, 다비드 바우티스타 멕·한 의원친선협회장 등을 면담했다."
9999995,日 나카소네 전 총리 장례식…남관표 주일대사 참석,일본 정부와 집권 자민당이 합동으로 주최한 이날 장례식에서 스가 요시히데 참의원 의장이 조사를 낭독했다.
9999995,"바이오엔테크·화이자, 공동 개발 중인 코로나19 백신 후보 EMA에 제출",미국 화이자와 독일 바이오엔테크가 공동 개발 중인 신종 코로나바이러스 감염증에 후보물질을 제출했다.
9999995,"조선업계, 암모니아 연료 선박 기술 개발 박차",환경규제 강화에 국내 조선업계가 LNG와 LPG선에 이어 친환경 연료인 '암모니아 추진선' 개발에도 박차를 가하고 있습니다.
9999995,韓-日 기업인 특별입국 합의…지역대 일본 취업 ‘숨통’,지역 전문대학에서 일본기업으로 취업을 준비 중인 재학생이나 취업을 확정 지은 졸업생들에게 기쁜 소식이 전해졌죠.
9999995,무심코 불어난 가지급금이 법인세를 높인다,가지급금이란 법인에서 실제 지출이 있었지만 내용이 불분명하거나 거래가 완전 종결되지 않은 일시적인 채권을 말합니다.
9999995,주택연금 문턱 낮춰 공시가 9억까지… 오피스텔도 됩니다,주택연금 가입 대상을 확대하는 내용의 주택금융공사법 개정안이 지난달 25일 국회 정무위원회에서 통과됐다.
9999995,`세계 3위` 도쿄증시 하루종일 멈췄다,1일 세계 3위 증시인 일본 거래소그룹 산하 도쿄증권거래소가 시스템 장애로 모든 주식 종목의 거래가 처음으로 온종일 중단됐다.
9999995,"은성수, 건배사 논란 이동걸 회장에 ""해임까지 말할 것 아냐""",은 위원장은 이날 국회 정무위원회의 금융위 대상 국정감사에서 '이 회장 해임을 요청해야 한다'는 국민의당 권은희 의원의 질의에 이같이 답했다.
9999995,"해수부, 28일 미국 물류시장 진출 기업 위한 온라인 투자설명회",해양수산부는 미국 동부지역 물류 시장에 진출하려는 기업들을 돕기 위해 28일 '제16회 해외사업 온라인 투자설명회'를 개최한다고 27일 밝혔다.
9999995,"""숨진 공무원 안전화는 어디 있나"" ""북한군 수색은 하고 있나"" 하태경 의원 송곳 추궁",북한에 의해 살해된 공무원 A씨를 둘러싼 정치권의 공방이 치열하다.
9999995,서울 가지 않고 지역에서 ‘직접’ 농산물 유통,"대형마트에 가보면 주변지역에서 생산한 농산물은 없고 왜 먼 지역 농산물만 있나 하는 궁금증,  한 두 번쯤 가지셨을 겁니다."
9999995,"""기내식, 너 본 지 오래됐다"" 하늘 한 바퀴 여행",여행에서 찍은 사진을 보며 여행을 가지 못하는 아쉬움을 달래는 분들 계실 겁니다.
9999995,"국민의힘 ""추미애, 또다시 궤변으로 국민 분노 자초""",보좌관에게 군 장교의 전화번호를 전달한 것을 지시로 볼 근거가 없다고 주장한 추미애 법무부 장관의 SNS에 대해 국민의힘은 추 장관이 또다시 궤변으로 국민 분노를 자초한다고 비판했습니다.
9999995,"김용민 ""진중권 사과하면 소 취하…금태섭은 언제 진보였나?""","김용민 더불어민주당 의원은 7일 진중권 전 동양대 교수를 향해 ""진심으로 사과한다면 소를 취하할 의향이 있다""고 밝혔다."
9999995,텅 빈 공항에 보안요원 근무 늘리기…돈 더 쓰며 왜?,지금 보시는 화면은 텅 빈 인천공항 터미널 모습입니다.
9999995,"나이지리아 시위 '심각'…대사관, 교민들에 '외출 금지' 당부","대사관 영사 담당 관계자는 이날 연합뉴스와 통화에서 ""어제부터  9개주로 확산됐다""면서 ""교민들에게 안전을 고려해 가급적 불필요한 외출을 하지 말아 달라고 공지했다""고 말했다."
9999995,뛰는 정부에 나는 갭투자자…집주인 1명이 전세금 449억 떼먹고 잠적,"7일 국토교통부와 주택도시보증공사에게 전세보증금을 돌려주지 못한 사례는 202건, 금액은 413억1100만원에 달했다."
9999995,한진重 입찰 KDB인베스트 등 7곳 참가,"한진중공업 매각에 KDB산업은행 자회사인 KDB인베스트먼트, 한국토지신탁 등 총 7곳이 겨루게 됐다."
9999995,"벤츠의 다임러, 분기 순손실 2.5조원에서 순익 2.8조원으로",23일 다임러는 올 전체 영업이익이 코로나 이전의 지난해와 같을 것으로 전망했다.
9999995,홍남기는 어쩌다 ‘전세 난민’ 샘플 신세가 됐나,홍남기 경제부총리 겸 기획재정부 장관이 전셋집에서 내몰리고 자신의 집은 팔기 어려워진 사연은 임대차보호법뿐 아니라 문재인 정부 출범 후 나온 23차례 부동산 대책이 복합적으로 작용한 영향이 크다.
9999995,밤사이 대전서 코로나19 확진자 2명 추가,밤사이 대전에서 코로나19 확진자 2명이 추가로 나왔습니다.
9999995,정보화진흥원-KT 협력 ‘AI 체험교육’ 시범 운영,한국정보화진흥원 코딩 체험교육’을 시범 운영한다고 21일 밝혔다.
9999995,"대전시, 국토부에 ‘도심융합특구’ 신청서 제출",정부가 대전을 비롯한 5개 광역시에 '제2의 판교 테크노밸리'로 불리는 도심융합특구를 건립하기로 한 가운데 대전시가 신청서를 제출했습니다.
